Driver,Team,Compound,TyreLife,Position,LapTimeSeconds,Year,Round
HAD,Racing Bulls,HARD,26.0,6.0,76.93,2024,8
HAD,Racing Bulls,HARD,27.0,6.0,77.914,2024,8
HAD,Racing Bulls,HARD,28.0,6.0,79.607,2024,8
HAD,Racing Bulls,HARD,29.0,6.0,77.129,2024,8
HAD,Racing Bulls,HARD,30.0,6.0,77.451,2024,8
HAD,Racing Bulls,HARD,31.0,6.0,78.076,2024,8
HAD,Racing Bulls,HARD,32.0,6.0,77.235,2024,8
HAD,Racing Bulls,HARD,33.0,6.0,78.932,2024,8
HAD,Racing Bulls,HARD,34.0,6.0,77.718,2024,8
HAD,Racing Bulls,HARD,35.0,6.0,77.42,2024,8
HAD,Racing Bulls,HARD,36.0,6.0,79.723,2024,8
HAD,Racing Bulls,HARD,37.0,6.0,77.863,2024,8
HAD,Racing Bulls,HARD,38.0,6.0,77.484,2024,8
HAD,Racing Bulls,HARD,39.0,6.0,77.268,2024,8
HAD,Racing Bulls,HARD,40.0,6.0,76.984,2024,8
HAD,Racing Bulls,HARD,41.0,6.0,77.717,2024,8
HAD,Racing Bulls,HARD,42.0,6.0,78.008,2024,8
HAD,Racing Bulls,HARD,43.0,6.0,78.069,2024,8
HAD,Racing Bulls,HARD,44.0,6.0,77.876,2024,8
HAD,Racing Bulls,HARD,45.0,6.0,78.071,2024,8
HAD,Racing Bulls,HARD,46.0,6.0,78.299,2024,8
HAD,Racing Bulls,HARD,47.0,6.0,78.125,2024,8
HAD,Racing Bulls,HARD,48.0,6.0,77.52,2024,8
HAD,Racing Bulls,HARD,49.0,6.0,79.017,2024,8
HAD,Racing Bulls,HARD,50.0,6.0,77.28,2024,8
HAD,Racing Bulls,HARD,51.0,6.0,76.917,2024,8
HAD,Racing Bulls,HARD,52.0,6.0,77.002,2024,8
HAD,Racing Bulls,HARD,53.0,6.0,76.798,2024,8
HAD,Racing Bulls,HARD,54.0,6.0,76.92,2024,8
HAD,Racing Bulls,HARD,55.0,6.0,76.724,2024,8
HAD,Racing Bulls,HARD,56.0,6.0,76.627,2024,8
HAD,Racing Bulls,HARD,57.0,6.0,76.575,2024,8
HAD,Racing Bulls,HARD,58.0,6.0,76.633,2024,8
HAD,Racing Bulls,HARD,59.0,6.0,76.798,2024,8
RUS,Mercedes,HARD,1.0,13.0,94.077,2024,8
RUS,Mercedes,HARD,2.0,13.0,111.593,2024,8
RUS,Mercedes,HARD,3.0,13.0,108.563,2024,8
RUS,Mercedes,HARD,4.0,13.0,96.667,2024,8
RUS,Mercedes,HARD,5.0,13.0,80.576,2024,8
RUS,Mercedes,HARD,6.0,13.0,80.75,2024,8
RUS,Mercedes,HARD,7.0,13.0,81.214,2024,8
RUS,Mercedes,HARD,8.0,13.0,80.793,2024,8
RUS,Mercedes,HARD,9.0,13.0,83.39,2024,8
RUS,Mercedes,HARD,10.0,13.0,81.501,2024,8
RUS,Mercedes,HARD,11.0,13.0,79.853,2024,8
RUS,Mercedes,HARD,12.0,12.0,79.726,2024,8
RUS,Mercedes,HARD,13.0,12.0,78.901,2024,8
RUS,Mercedes,HARD,14.0,12.0,79.247,2024,8
RUS,Mercedes,HARD,15.0,12.0,79.764,2024,8
RUS,Mercedes,HARD,16.0,12.0,80.766,2024,8
RUS,Mercedes,HARD,17.0,12.0,81.057,2024,8
RUS,Mercedes,HARD,18.0,12.0,80.126,2024,8
RUS,Mercedes,HARD,19.0,12.0,79.629,2024,8
RUS,Mercedes,HARD,20.0,12.0,78.513,2024,8
RUS,Mercedes,HARD,21.0,12.0,77.775,2024,8
RUS,Mercedes,HARD,22.0,12.0,77.301,2024,8
RUS,Mercedes,HARD,23.0,12.0,76.9,2024,8
RUS,Mercedes,HARD,24.0,12.0,76.935,2024,8
RUS,Mercedes,HARD,25.0,12.0,79.216,2024,8
RUS,Mercedes,HARD,26.0,12.0,79.491,2024,8
RUS,Mercedes,HARD,27.0,12.0,79.453,2024,8
RUS,Mercedes,HARD,28.0,12.0,79.673,2024,8
RUS,Mercedes,HARD,29.0,12.0,79.247,2024,8
RUS,Mercedes,HARD,30.0,12.0,80.514,2024,8
RUS,Mercedes,HARD,31.0,12.0,78.068,2024,8
RUS,Mercedes,HARD,32.0,12.0,79.384,2024,8
RUS,Mercedes,HARD,33.0,12.0,81.135,2024,8
RUS,Mercedes,HARD,34.0,12.0,78.936,2024,8
RUS,Mercedes,HARD,35.0,12.0,79.219,2024,8
RUS,Mercedes,HARD,36.0,12.0,79.952,2024,8
RUS,Mercedes,HARD,37.0,11.0,78.925,2024,8
RUS,Mercedes,HARD,38.0,11.0,78.468,2024,8
RUS,Mercedes,HARD,39.0,11.0,78.865,2024,8
RUS,Mercedes,HARD,40.0,11.0,78.936,2024,8
RUS,Mercedes,HARD,41.0,11.0,77.272,2024,8
RUS,Mercedes,HARD,42.0,11.0,77.617,2024,8
RUS,Mercedes,HARD,43.0,11.0,78.494,2024,8
RUS,Mercedes,HARD,44.0,11.0,79.072,2024,8
RUS,Mercedes,HARD,45.0,11.0,79.192,2024,8
RUS,Mercedes,HARD,46.0,11.0,79.289,2024,8
RUS,Mercedes,HARD,47.0,11.0,79.959,2024,8
RUS,Mercedes,HARD,48.0,10.0,77.477,2024,8
RUS,Mercedes,HARD,49.0,10.0,77.379,2024,8
RUS,Mercedes,HARD,50.0,10.0,75.966,2024,8
RUS,Mercedes,HARD,51.0,10.0,76.095,2024,8
RUS,Mercedes,HARD,52.0,10.0,76.023,2024,8
RUS,Mercedes,HARD,53.0,10.0,87.933,2024,8
RUS,Mercedes,MEDIUM,1.0,10.0,80.782,2024,8
RUS,Mercedes,MEDIUM,2.0,10.0,76.455,2024,8
RUS,Mercedes,MEDIUM,3.0,10.0,78.479,2024,8
RUS,Mercedes,MEDIUM,4.0,10.0,76.715,2024,8
RUS,Mercedes,MEDIUM,5.0,10.0,76.037,2024,8
RUS,Mercedes,MEDIUM,6.0,10.0,76.082,2024,8
RUS,Mercedes,MEDIUM,7.0,10.0,76.207,2024,8
RUS,Mercedes,MEDIUM,8.0,10.0,75.998,2024,8
RUS,Mercedes,MEDIUM,9.0,11.0,94.078,2024,8
RUS,Mercedes,MEDIUM,10.0,11.0,77.761,2024,8
RUS,Mercedes,MEDIUM,11.0,11.0,73.864,2024,8
RUS,Mercedes,MEDIUM,12.0,11.0,74.28,2024,8
RUS,Mercedes,MEDIUM,13.0,11.0,73.918,2024,8
RUS,Mercedes,MEDIUM,14.0,11.0,73.483,2024,8
RUS,Mercedes,MEDIUM,15.0,11.0,91.077,2024,8
RUS,Mercedes,HARD,1.0,11.0,78.119,2024,8
RUS,Mercedes,HARD,2.0,11.0,74.303,2024,8
RUS,Mercedes,HARD,3.0,11.0,74.053,2024,8
RUS,Mercedes,HARD,4.0,11.0,73.865,2024,8
RUS,Mercedes,HARD,5.0,11.0,73.596,2024,8
RUS,Mercedes,HARD,6.0,11.0,73.405,2024,8
RUS,Mercedes,HARD,7.0,11.0,73.773,2024,8
RUS,Mercedes,HARD,8.0,11.0,74.49,2024,8
PIA,McLaren,MEDIUM,1.0,3.0,86.141,2024,8
PIA,McLaren,MEDIUM,2.0,3.0,106.466,2024,8
PIA,McLaren,MEDIUM,3.0,3.0,108.176,2024,8
PIA,McLaren,MEDIUM,4.0,3.0,100.676,2024,8
PIA,McLaren,MEDIUM,5.0,3.0,80.048,2024,8
PIA,McLaren,MEDIUM,6.0,3.0,79.793,2024,8
PIA,McLaren,MEDIUM,7.0,3.0,79.261,2024,8
PIA,McLaren,MEDIUM,8.0,3.0,78.029,2024,8
PIA,McLaren,MEDIUM,9.0,3.0,82.281,2024,8
PIA,McLaren,MEDIUM,10.0,3.0,79.16,2024,8
PIA,McLaren,MEDIUM,11.0,3.0,77.335,2024,8
PIA,McLaren,MEDIUM,12.0,3.0,77.393,2024,8
PIA,McLaren,MEDIUM,13.0,3.0,76.748,2024,8
PIA,McLaren,MEDIUM,14.0,3.0,76.412,2024,8
PIA,McLaren,MEDIUM,15.0,3.0,75.522,2024,8
PIA,McLaren,MEDIUM,16.0,3.0,75.643,2024,8
PIA,McLaren,MEDIUM,17.0,3.0,75.457,2024,8
